data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,similarity_score,similarity_da_en,similarity_en_msa,similarity_arabizi_da,consistency_flag,qc_notes
data52730,WIKI_C_10166,C,ف 1801، تنصب واحد النصب التذكاري ديال الرخام صممو جون فلاكسمان على قبلو ف ويستمنستر آبي؛ كيبين موراي دايرين بيه تجسيدات ديال الحكمة والعدالة، وفيه واحد النقش مكتوب فيه:,"f 1801, tnesseb wa7ed nnosb ttidkari dyal rrkham semmmo john flaxman 3la qeblo f westminster abbey; kibiyyen murray dayrin bih tajsidat dyal l7ikma w l3adala, w fih wa7ed nneqch mktoub fih:","In 1801 a marble monument to him by John Flaxman was installed in Westminster Abbey; it shows Murray flanked by the personifications of Wisdom and Justice, with an inscription that reads:",في عام 1801، نُصِبَ في دير وستمنستر نصبٌ من الرخام له من تصميم جون فلاكسمان؛ يُظهِرُ موراي محاطًا بتجسيدات للحكمة والعدالة، مع نقشٍ يقول:,26,VALIDATED,0.26879,0.211751,0.267966,0.326653,CONSISTENT,"Embedding suspicious (score=0.269; da-en=0.212, en-msa=0.268, arabizi-da=0.327); LLM consistent=True; corrected_fields=none; issues=none; notes=All four versions convey the same meaning accurately, describing the installation of a marble monument to Murray by John Flaxman in Westminster Abbey in 1801, depicting Murray with personifications of Wisdom and Justice, and including an inscription.."
data52731,DATA_17237,B,سيوبهان فالون هوغان ف دور دوروثي هاريس: الشيفورة د طوبيس المدرسة اللي كانت كتدّي فورست، ومن بعد ولدو، للمدرسة.,"siobhan fallon hogan f dawr dorothy harris: chifoura d ttobis d lmdersa lli kant kaddi forrest, w mn be3d weldo, l lmdersa.","Siobhan Fallon Hogan as Dorothy Harris: The school bus driver who drives both Forrest, and later his son, to school.",شيوون فالون هوجان بدور دوروثي هاريس: سائقة حافلة المدرسة التي توصل فورست، ولاحقًا ابنه، إلى المدرسة.,24,VALIDATED,0.371415,0.393393,0.450954,0.269897,CONSISTENT,"Embedding suspicious (score=0.371; da-en=0.393, en-msa=0.451, arabizi-da=0.270); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions consistently describe Siobhan Fallon Hogan playing Dorothy Harris, the school bus driver who drives Forrest and later his son to school.."
data52732,DATA_17797,B,"بارودي ديال أغنية ""Living in America"" ديال جيمس براون؛ الأغنية كتهضر على العيش في أمريكا. من ألبوم ""Polka Party!"" ديال عام 1986.","baroudi dyal oghniyat ""Living in America"" dyal james brown; loghniya katehder 3la al3ish fi amrika. mn lalbum ""Polka Party!"" dyal 3am 1986.","Parody of ""Living in America"" by James Brown; the song discusses living in America. From the 1986 album Polka Party!.","محاكاة ساخرة لأغنية ""العيش في أمريكا"" لجيمس براون؛ الأغنية تناقش العيش في أمريكا. من ألبوم ""بولكا بارتي!"" لعام 1986.",27,VALIDATED,0.471979,0.468208,0.402081,0.545646,CORRECTED,"Embedding suspicious (score=0.472; da-en=0.468, en-msa=0.402, arabizi-da=0.546); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=The Darija Arabic and Arabizi versions incorrectly state that the song discusses types of hernias, which is inconsistent with the English and MSA versions that correctly state the song is about living in America.; The English and MSA versions are consistent with each other but inconsistent with the Darija versions.; notes=The original Darija versions mistakenly mention 'types of hernias' (الفتق) instead of 'living in America' (العيش في أمريكا). The corrected versions align all fields to the intended meaning of the song being about living in America.."
data52733,DATA_4053,A,هادشي علاش كانعيش فكوخ صغير فالغابة مع كتبي,hadchi 3lach kan3ich f kokh sghir flghaba m3a ktobi,so I live in a small hut in the forest with my books,لذا أسكن في كوخ صغير في الغابة مع كتبي,13,VALIDATED,0.404682,0.325938,0.574364,0.313744,CORRECTED,"Embedding suspicious (score=0.405; da-en=0.326, en-msa=0.574, arabizi-da=0.314); LLM consistent=False; corrected_fields=darija_arabic; issues=In Darija Arabic, 'كتوبي' means 'my cat' but the English and MSA versions say 'my books'.; Darija Arabizi 'ktobi' matches 'my books' but Darija Arabic does not.; notes=The Darija Arabic version uses 'كتوبي' which means 'my cat', inconsistent with the English and MSA versions that say 'my books'. Corrected Darija Arabic to 'كتبي' to match the intended meaning.."
data52734,WIKI_D_08621,D,"جون ويزلي، مؤسس الميثودية، حذر وقال: ""كتشوف الشراب كيتلألأ ف الكاس، وغادي تشرب منو. كنقول ليك راه فيه السم! وداكشي علاش، كنتوسل ليك باش تلوحو.""","john wesley, mo2assis lmitodiya, 7edder w qal: ""katchouf chchrab kaytlala f lkass, w ghadi techreb menno. kangoul lik rah fih ssem! w dakchi 3lach, kantwessel lik bach tlou7o.""","Methodist founder John Wesley warned: ""You see the wine sparkling in the cup, and are going to drink of it. I tell you there is poison in it! Therefore, I beg you to throw it away.""","حذر جون ويسلي، مؤسس الميثودية، قائلاً: ""ترون الشراب يتلألأ في الكأس، وأنتم على وشك شربه. أقول لكم إنه مسموم! ولذلك، أتوسل إليكم أن تلووه.""",26,VALIDATED,0.410891,0.365024,0.467219,0.400431,CORRECTED,"Embedding suspicious (score=0.411; da-en=0.365, en-msa=0.467, arabizi-da=0.400); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=Darija Arabic and Arabizi versions use 'كيكبر' (grows) instead of 'يتلألأ' (sparkles) which is inconsistent with English and MSA.; MSA uses 'تلووه' (throw it away) but original Darija uses 'تلوحو' (throw it away) which is consistent but the English uses 'throw it away' which is correct.; Minor punctuation and spacing inconsistencies.; notes=The main inconsistency was the verb describing the wine's appearance: 'كيكبر' (grows) in Darija vs 'يتلألأ' (sparkles) in English and MSA. Corrected Darija to use 'كي تلألأ' to match the meaning. Also adjusted English for smoother phrasing and corrected MSA verb to 'تلووه' for consistency.."
data52735,WIKI_C_09115,C,التفاصيل الزايدة، بحال التجاويف ولا أي حاجة غاتزيد الخدمة ف القالب، غاتزيد ف الثمن ديالو. الفينيسيون ديال السطح د القلب والتجويف ديال القوالب حتى هي كأتأثر على الثمن.,"ttafasil zzayda, b7al ttajawif wlla ay 7aja ghatzid lkhedma f lqaleb, ghatzid f ttaman dyalo. lfinisyon dyal sste7 d lqelb w ttajwif dyal lqawaleb 7tta hiya kat2etter 3la ttaman.","Further details, such as undercuts or any feature causing additional tooling, will increase the mould cost. Surface finish of the core and cavity of molds will further influence the cost.",وستؤدي التفاصيل الإضافية، مثل التجاويف أو أي ميزة تتطلب أدوات إضافية، إلى زيادة تكلفة القالب. كما سيؤثر تشطيب سطح القلب والتجويف للقوالب بشكل أكبر على التكلفة.,26,VALIDATED,0.281769,0.246092,0.464543,0.134672,CONSISTENT,"Embedding suspicious (score=0.282; da-en=0.246, en-msa=0.465, arabizi-da=0.135); LLM consistent=True; corrected_fields=none; issues=none; notes=All four versions convey the same meaning regarding additional details like undercuts increasing mold cost and the influence of surface finish on cost.."
data52736,WIKI_D_10968,D,بحكم أنو عامل نسخ، وهو بروتين كيلصق ف مواقع محددة ف الحمض النووي (DNA) وبالتالي كينظم النشاط ديال جينات محددة، Tbr1 كيتواجد ف النواة فين كاين الحمض النووي ديال الخلية. وكيتعبر على Tbr1 ف الخلايا العصبية ماشي ف الخلايا العصبية الغاباوية (GABAergic).,"b7okm anno 3amil naskh, w howa broutin kilseq f mawaqi3 mo7addada f l7emd nnawawi (DNA) w bttali kineḍḍem nnachat dyal jinat mo7addada, Tbr1 kitwajed f nnawat fin kayn l7emd nnawawi dyal lkhaliya. w kayt3ebber 3la Tbr1 f lkhalaya l3asabiya machi f lkhalaya l3asabiya lghabawiya (GABAergic).","Being a transcription factor, a protein that binds to specific DNA sites and thereby regulates the activity of specific genes, Tbr1 is localized in the nucleus where the cell's DNA is located. Tbr1 is expressed in neurons but not in GABAergic neurons.",بصفته عامل نسخ، وهو بروتين يرتبط بمواقع محددة في الحمض النووي، وينظم بالتالي نشاط جينات محددة، يتوضع Tbr1 في النواة حيث يوجد الحمض النووي للخلية. يتم التعبير عن Tbr1 في الخلايا العصبية وليس في الخلايا العصبية الجابرجية.,35,VALIDATED,0.44367,0.39751,0.574221,0.359279,CORRECTED,"Embedding suspicious (score=0.444; da-en=0.398, en-msa=0.574, arabizi-da=0.359); LLM consistent=False; corrected_fields=english,modern_standard_arabic; issues=The English version says 'Tbr1 is expressed in neurons rather than GABAergic neurons' which can be ambiguous and might imply expression in other neurons excluding GABAergic ones, but the Darija and MSA versions clearly state 'not in GABAergic neurons'.; The MSA version uses 'الخلايا العصبية الجابرجية' which is a transliteration of 'GABAergic' but the Darija uses 'الغاباوية (GABAergic)'.; The English version uses 'rather than' which can be misinterpreted; 'but not in' is clearer and consistent with the other versions.; notes=Corrected the English and MSA versions to explicitly state 'not in GABAergic neurons' to match the Darija versions' meaning. The Darija versions are consistent and accurate. The term 'GABAergic' is transliterated in both Darija and MSA; this is acceptable given the technical term.."
data52737,WIKI_C_03065,C,عادة، نقدرو نبنيو واحد الدالة د دلتا ناشئة ηε بهاد الطريقة. نخليو η تكون دالة قابلة للتكامل المطلق على R والتكامل الكلي ديالها كيساوي 1، ونعرفو,"3adan, nqedro nebniw wa7ed ddala d delta nachi2a ηε b had ttariqa. nkhelliw η tkoun dalla qabla l ttakamol lmotlaq 3la R w ttakamol lkolli dyalo kisawi 1, w n3errfo","Typically a nascent delta function ηε can be constructed in the following manner. Let η be an absolutely integrable function on R of total integral 1, and define",عادةً، يمكن بناء دالة دلتا ناشئة ηε بالطريقة التالية. لتكن η دالة قابلة للتكامل المطلق على R وتكاملها الكلي يساوي 1، ونعرف,29,VALIDATED,0.258947,0.190782,0.263135,0.322924,CONSISTENT,"Embedding suspicious (score=0.259; da-en=0.191, en-msa=0.263, arabizi-da=0.323); LLM consistent=True; corrected_fields=none; issues=none; notes=All four versions convey the same meaning accurately and consistently.."
data52738,WIKI_D_06773,D,ف حالات خاصة ديال الكاميونات اللي زايدين بزاف ف الوزن (واللي كيحتاجو تراخيص خاصة)، عدم احترام الحد ديال الوزن ديال شي قنطرة يقدر يدي لعواقب وخيمة. 15 يوم من بعد ما طاحت قنطرة مينيابوليس، واحد الكاميو تقيل طيّح قنطرة صغيرة ف أوكفيل، واشنطن.,"f 7alat khassa dyal lkamyonat lli zaydin bezzaf f lwazn (w lli ki7tajo tarakhis khassa), 3adam i7tiram l7edd dyal lwazn dyal chi qentra yqder yddi l 3awaqib wakhima. 15 youm men ba3d ma ta7et lqentra dyal minneapolis, wa7ed lkamyo tqil tiyye7 qentra sghira f oakville, washington.","In special cases involving unusually overweight trucks (which require special permits), not observing a bridge weight limit can lead to disastrous consequences. Fifteen days after the collapse of the Minneapolis bridge, a heavy truck caused the collapse of a small bridge in Oakville, Washington.",في الحالات الخاصة التي تشمل شاحنات ذات وزن زائد بشكل غير عادي (والتي تتطلب تصاريح خاصة)، فإن عدم الالتزام بحدود وزن الجسر يمكن أن يؤدي إلى عواقب وخيمة. بعد خمسة عشر يومًا من انهيار جسر مينيابوليس، تسببت شاحنة ثقيلة في انهيار جسر صغير في أوكفيل، واشنطن.,41,VALIDATED,0.342663,0.334574,0.476773,0.216642,CORRECTED,"Embedding suspicious (score=0.343; da-en=0.335, en-msa=0.477, arabizi-da=0.217); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=The English and MSA versions imply the heavy truck caused the small bridge collapse, while the Darija versions say the heavy truck 'collapsed' the bridge, which is less explicit about causation.; The Darija versions use '15 يوم مورا' (15 days after) but the English and MSA say 'Fifteen days after' and 'بعد خمسة عشر يومًا من' which is consistent but the Darija Arabizi had '15 youm mora' which is fine but the Darija Arabic had '15 يوم مورا' which is dialectal but acceptable.; The English version says 'a heavy truck collapsed a small bridge' which is slightly ambiguous; corrected to 'caused the collapse of' to clarify causation matching MSA.; notes=The main inconsistency was the ambiguity in the English and Darija versions about whether the heavy truck caused the small bridge collapse or just collapsed it. The correction clarifies causation in all versions. Minor dialectal expressions in Darija are acceptable but were slightly adjusted for clarity.."
data52739,DATA_17437,B,"ف 7 فبراير 2014، خرّجات آني أغنية ""Russian Kiss""، واحد الأغنية مع بيارن ميلغارد وريتشارد إكس، اللي كتندّد بالقوانين المعادية للمثلية الجنسية ديال روسيا.","f 7 fbrayer 2014, kherrjat annie oghniyat ""Russian Kiss"", wa7ed loghniya m3a bjarne melgaard w richard x, lli katnedded b lqawanin lmo3adiya l lmitliya ljinsia dyal roussya.","On February 7, 2014 Annie released ""Russian Kiss"", a song with Bjarne Melgaard and Richard X, which condemns Russia's homophobic laws.","في 7 فبراير 2014، أصدرت آني أغنية ""Russian Kiss""، بالتعاون مع بيارن ميلجارد وريتشارد إكس، والتي تدين قوانين روسيا المعادية للمثلية الجنسية.",28,VALIDATED,0.518271,0.512097,0.563784,0.478933,CORRECTED,"Embedding suspicious (score=0.518; da-en=0.512, en-msa=0.564, arabizi-da=0.479); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=The Darija Arabic and Darija Arabizi versions omitted the word 'الجنسية' (sexual) after 'المثلية', which is present in the MSA and English versions.; The MSA version translated the song title as ""القبلة الروسية"" (The Russian Kiss), while the other versions kept it as ""Russian Kiss"" in Latin script.; notes=Corrected Darija Arabic and Arabizi to include 'الجنسية' for semantic consistency. Kept the song title in Latin script across all versions for consistency with the original English and Darija versions.."
data52740,DATA_2634,A,غادي تحتاج شي حاجة شهية باش تمص ڭاع ديك البيرة,ghadi ta7taj chi 7aja chahiya bach tmaS ga3 dik lbira,you're going to need something hearty to soak up all that beer,ستحتاج إلى شيء دسم لامتصاص كل هذا البيرة,12,VALIDATED,0.301819,0.242745,0.304329,0.358382,CONSISTENT,"Embedding suspicious (score=0.302; da-en=0.243, en-msa=0.304, arabizi-da=0.358); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: the need for something hearty or rich to absorb or soak up the beer.."
data52741,DATA_1769,A,نقدرو نتمتعو بيهم مع كاس ولا جوج ديال الأتاي,n9adro ntmat3o bihom m3a kas wla joj dyal atay,We can enjoy them with a cup or two of tea.,يمكننا الاستمتاع بها مع كوب أو كوبين من الشاي.,11,VALIDATED,0.387606,0.27304,0.620086,0.269693,CONSISTENT,"Embedding suspicious (score=0.388; da-en=0.273, en-msa=0.620, arabizi-da=0.270); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: enjoying 'them' with one or two cups of tea.."
data52742,WIKI_C_08355,C,"ستوسل ساكن ف مدينة نيويورك ف واحد العمارة سميتها ""ذا بيرسفورد""، مع مرتو إيلين أبرامز. عندهم جوج ولاد، لورين وماكس. وعندهم حتى واحد الدار ف ماساتشوستس.","stossel saken f mdinat new york f wa7ed l3emara smitha ""the beresford"", m3a merto ellen abrams. 3endhom jouj wlad, lauren w max. w 3endhom 7tta wa7ed ddar f massachusetts.","Stossel lives in New York City, in the apartment building The Beresford, with his wife, Ellen Abrams. They have two children, Lauren and Max. They also own a home in Massachusetts.","يعيش ستوسل في مدينة نيويورك، في مبنى الشقق ""ذا بيرسفورد""، مع زوجته إيلين أبرامز. لديهما طفلان، لورين وماكس. كما يمتلكان منزلاً في ماساتشوستس.",27,VALIDATED,0.402846,0.410179,0.491067,0.307292,CORRECTED,"Embedding suspicious (score=0.403; da-en=0.410, en-msa=0.491, arabizi-da=0.307); LLM consistent=False; corrected_fields=english,modern_standard_arabic; issues=English version has an unnecessary comma before 'and Max'.; MSA version uses 'طفلان' (two children) which is correct, but the English version uses 'two children' which is consistent.; MSA version uses 'منزلًا' (accusative indefinite) while 'منزلاً' (accusative indefinite with tanween kasra) is more standard, corrected for consistency.; notes=The main inconsistency was a minor punctuation issue in the English version and a slight orthographic correction in the MSA version for the word 'منزلًا' to 'منزلاً'. The Darija Arabic and Arabizi versions are consistent with the meaning.."
data52743,WIKI_D_09288,D,ملي رجع وودفول لأستراليا، تّنتاخب مندوب ديال فيكتوريا فواحد اللجنة وطنية دالاختيار مكونة من خمسة دالناس، بلاصة رايدر. ولكن، استاقل من هاد المنصب قبل السلسلة الدولية الماجية، وهادشي خلاه ماعمرو يشارك فاختيار شي فرقة ديال التيست.,"melli rje3 woodfull l ustralya, ttentakheb mendoub dyal victoria f wa7ed llajna wataniya d likhtiyar mkewwna mn khamsa d nnas, blast ryder. walakin, staqel mn had lmensib qbel sselsla ddawliya lmajya, w hadchi khellah ma 3emro ycharek f ikhtiyar chi ferqa dyal ttest.","Upon returning to Australia, Woodfull was elected as Victoria's delegate on the five-man national selection panel, replacing Ryder. However, he resigned from the role before the next international series, thereby never participating in the selection of a Test team.",بعد عودته إلى أستراليا، انتخب وودفول مندوبًا لفيكتوريا في لجنة الاختيار الوطنية المكونة من خمسة رجال، ليحل محل رايدر. ومع ذلك، استقال من المنصب قبل السلسلة الدولية التالية، وبالتالي لم يشارك أبدًا في اختيار فريق اختبار.,43,VALIDATED,0.407189,0.422462,0.535499,0.263605,CORRECTED,"Embedding suspicious (score=0.407; da-en=0.422, en-msa=0.535, arabizi-da=0.264); LLM consistent=True; corrected_fields=darija_arabic,english; issues=none; notes=All four versions convey the same meaning accurately, with consistent details about Woodfull's election, replacement of Ryder, resignation before the next international series, and non-participation in Test team selection.."
data52744,WIKI_C_07192,C,"ف شهر 5 ديال 2010، تڭال باللي واتسون كانت كتدوي باش تلعب دور البطولة ف شي فيلم مقتبس من ""The Perks of Being a Wallflower"". التصوير بدا ف الصيف ديال 2011، والفيلم خرج ف شهر 9 ديال 2012.","f chher 5 dyal 2010, tgal belli watson kant katdwi bach tel3eb dawr lbotola f chi film moqtabas mn ""The Perks of Being a Wallflower"". ttswir bda f ssif dyal 2011, w lfilm khrej f chher 9 dyal 2012.","In May 2010, Watson was reported to be in talks to star in a film adaptation of The Perks of Being a Wallflower. Filming began in summer 2011, and the film was released in September 2012.","في مايو 2010، أُفيد بأن واتسون كانت تجري محادثات للعب دور البطولة في فيلم مقتبس من رواية ""The Perks of Being a Wallflower"". بدأ التصوير في صيف 2011، وصدر الفيلم في سبتمبر 2012.",35,VALIDATED,0.616009,0.589219,0.613578,0.645229,CONSISTENT,"Embedding suspicious (score=0.616; da-en=0.589, en-msa=0.614, arabizi-da=0.645); LLM consistent=True; corrected_fields=none; issues=none; notes=All four versions convey the same meaning accurately, including dates, events, and named entities.."
data52745,WIKI_C_11801,C,"ف 2014، كان هو المؤلف الرئيسي ف واحد المقال ف مجلة ""Cell"" اللي وصف واحد الطريقة مطورة ديال Hi-C، اللي الفريق ديالو استعملها باش يوصف التنظيم الأساسي ديال الـ ADN.","f 2014, kan howa lmo2allif rra2isi f wa7ed lmaqal f majallat ""Cell"" lli wsef wa7ed ttariqa mttewwra dyal Hi-C, lli lfariq dyalo sta3melha bach ywsef ttanḍim lasasi dyal l-ADN.","In 2014, he served as a senior author on an article in Cell which described a refined method of Hi-C which his team used to describe the fundamental organization of DNA.","في عام 2014، عمل ككاتب رئيسي على مقال في مجلة ""سيل"" وصف طريقة محسنة لـ Hi-C استخدمها فريقه لوصف التنظيم الأساسي للحمض النووي.",30,VALIDATED,0.519328,0.516329,0.540145,0.50151,CORRECTED,"Embedding suspicious (score=0.519; da-en=0.516, en-msa=0.540, arabizi-da=0.502); LLM consistent=True; corrected_fields=english,modern_standard_arabic; issues=none; notes=All four versions convey the same meaning accurately, including the role, publication, method, and purpose.."
data52746,DATA_18647,B,"""روغ أند كولد بلادد"" ديال ديل أوليفر (9 يناير 2011 – 20 غشت 2011)","""Rogue and Cold Blooded"" dyal Dale Oliver (9 yanayer 2011 - 20 ghuscht 2011)","""Rogue and Cold Blooded"" by Dale Oliver (January 9, 2011 – August 20, 2011)","""روغ أند كولد بلادد"" لمؤلفه دايل أوليفر (9 يناير 2011 – 20 أغسطس 2011)",20,VALIDATED,0.443626,0.413263,0.475032,0.442582,CORRECTED,"Embedding suspicious (score=0.444; da-en=0.413, en-msa=0.475, arabizi-da=0.443); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=The Darija Arabic and MSA versions translated the title to 'محتال وبارد الدم' which is not a direct transliteration or exact match of 'Rogue and Cold Blooded'.; The Darija Arabic version had a typo in 'روڭ' which should be 'روغ' to match the English title.; The Darija Arabizi version had a slight inconsistency in spelling 'ghucht' vs 'ghuscht' for August.; The MSA version translated the title instead of keeping the original English title as in other versions.; notes=To maintain semantic consistency, the title should be kept as 'Rogue and Cold Blooded' transliterated or in English across all versions, as the English title is a proper noun and likely a work title. The date formats are consistent except minor spelling in Darija Arabizi for August.."
data52747,DATA_14955,B,"ف دجنبر 2009، كتب كيز واحد المقال ف ""وورلد نت ديلي"" كينتقد فيه نظرية التطور وكيدعم التصميم الذكي.","f dojanbir 2009, kteb keyes wa7ed lmaqal f ""world net daily"" kintaqed fih nadariyat ttatawwor w kide33em ttasmim ddaki.","In December 2009, Keyes authored a column for the World Net Daily critical of evolution and in support of Intelligent Design.",في ديسمبر 2009، كتب كيز مقالاً لصحيفة وورلد نت ديلي ينتقد فيه التطور ويدعم التصميم الذكي.,23,VALIDATED,0.382545,0.396852,0.436723,0.314059,CONSISTENT,"Embedding suspicious (score=0.383; da-en=0.397, en-msa=0.437, arabizi-da=0.314); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions consistently convey that in December 2009, Keyes wrote an article for World Net Daily criticizing evolution and supporting Intelligent Design.."
data52748,DATA_15397,B,جاك لورد ف دور فيليكس ليتر: عميل ديال السي آي إيه (CIA) تصيفط باش ينسق مع جيمس بوند ملي يكون ف كينغستون.,jack lord f dawr felix leiter: 3amil dyal CIA tsiyfet bach ynesseq m3a james bond melli ykoun f kingston.,Jack Lord as Felix Leiter: A CIA operative sent to liaise with James Bond while he is in Kingston.,جاك لورد بدور فيليكس ليتر: عميل استخبارات أمريكي أُرسل للتواصل مع جيمس بوند أثناء وجوده في كينغستون.,21,VALIDATED,0.412927,0.421064,0.403002,0.414714,CONSISTENT,"Embedding suspicious (score=0.413; da-en=0.421, en-msa=0.403, arabizi-da=0.415); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions consistently describe Jack Lord playing Felix Leiter, a CIA agent sent to coordinate or liaise with James Bond in Kingston.."
data52749,DATA_7750,A,مباشرة ديريها ف قرعة زجاج,mobachara diriha f 9ar3a z9aj,put it directly in a glass bottle,ضعه مباشرة في زجاجة,7,VALIDATED,0.277764,0.086589,0.427969,0.318733,CORRECTED,"Embedding suspicious (score=0.278; da-en=0.087, en-msa=0.428, arabizi-da=0.319); LLM consistent=False; corrected_fields=darija_arabic,darija_arabizi,english,modern_standard_arabic; issues=The Darija Arabic and Arabizi versions say 'قرعة دزاج' which is a misspelling of 'قرعة زجاج' (glass bottle).; The English and MSA versions say 'on a glass bottle' which is inconsistent with the Darija meaning 'in a glass bottle'.; notes=Corrected the Darija spelling of 'زجاج' and changed prepositions in English and MSA to 'in' to match the Darija meaning of putting something inside a glass bottle.."
data52750,DATA_1969,A,راه علينا حنا باش نخلصو فلوس إصلاحات من رواتب ديالنا,rah 3lina 7na bach nkhllSo flos iSla7at mn Salirat dyalna,It's up to us to pay for the repairs with our salaries!,يتعين علينا أن ندفع ثمن الإصلاحات من رواتبنا!,12,VALIDATED,0.423464,0.309348,0.576192,0.384851,CONSISTENT,"Embedding suspicious (score=0.423; da-en=0.309, en-msa=0.576, arabizi-da=0.385); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: the responsibility to pay for repairs from our salaries.."
data52751,WIKI_D_03954,D,يي كان حتى هو أستاذ ديال الرسم الصيني التقليدي، وكان رئيس قسم الرسم الصيني ف الأكاديمية المركزية للفنون الجميلة ف الصين. وف الثورة الثقافية، تعرض للاضطهاد وتحبس سبع سنين.,"ye kan 7tta howa ostad dyal rrasm ssini ttaqlidi, w kan ra2is qism rrasm ssini f lakadimiya lmarkaziya l lfonoun ljmila f ssin. w f ttawra ttaqafiya, t3erred l lidtihaad w t7bes seb3 snin.",Ye was also a master of traditional Chinese painting and served as the head of the Department of Chinese Painting of the China Central Academy of Fine Arts. During the Cultural Revolution he was persecuted and imprisoned for seven years.,كان يه أيضًا أستاذًا في الرسم الصيني التقليدي وشغل منصب رئيس قسم الرسم الصيني بالأكاديمية المركزية الصينية للفنون الجميلة. خلال الثورة الثقافية، تعرض للاضطهاد والسجن لمدة سبع سنوات.,27,VALIDATED,0.390751,0.484835,0.580961,0.106457,CONSISTENT,"Embedding suspicious (score=0.391; da-en=0.485, en-msa=0.581, arabizi-da=0.106); LLM consistent=True; corrected_fields=none; issues=none; notes=All four versions consistently convey that Ye was a master and head of the Chinese painting department at the China Central Academy of Fine Arts, and that he was persecuted and imprisoned for seven years during the Cultural Revolution.."
data52752,WIKI_C_04823,C,من بعد ما سدّات الريسطورا ف 2012، دارو إصلاحات لداخل وعلى برا ديال البني، وقسموه لجوج محلات للكرا، واحد فيهم تأكد باللي غيكون عيادة ديال السنان.,"mn be3d ma seddat rrestora f 2012, daro isla7at ldakhel w 3la berra dyal lbni, w qessmouh l jouj m7allat l lkra, wa7ed fihom t2akked belli ghaykoun 3iyada dyal ssnan.","Following the restaurant's closing in 2012, the building underwent interior and exterior renovations, resulting in two rental spaces, one of which has been confirmed as a dental clinic.",بعد إغلاق المطعم في عام 2012، خضع المبنى لتجديدات داخلية وخارجية، مما أسفر عن مساحتين للإيجار، تم تأكيد إحداهما كمركز لطب الأسنان.,27,VALIDATED,0.383053,0.362898,0.619575,0.166687,CORRECTED,"Embedding suspicious (score=0.383; da-en=0.363, en-msa=0.620, arabizi-da=0.167); LLM consistent=True; corrected_fields=darija_arabic,english,modern_standard_arabic; issues=none; notes=All versions convey the same meaning. Minor spelling correction in Darija Arabic ('ل جوج' to 'لجوج') for consistency. The English and MSA versions use slightly different terms ('future tenants' vs 'rental spaces'), but the meaning is consistent.."
data52753,DATA_7262,A,خلينا ندوزو شي ليلة خاصة نجربو نطيبو فيها مجموعين شي وصفة جديدة.,khellina ndewwzou chi lila khassa njerrebou ntaybou fiha mejmou3in chi wesfa jdida.,let's have a date night where we try cooking a new recipe together,لِنَقْضِ لَيْلَةً خَاصَّةً نُجَرِّبُ فِيهَا طَهْيَ وَصْفَةٍ جَدِيدَةٍ مَعًا,13,VALIDATED,0.314561,0.38092,0.288088,0.274673,CONSISTENT,"Embedding suspicious (score=0.315; da-en=0.381, en-msa=0.288, arabizi-da=0.275); LLM consistent=True; corrected_fields=none; issues=none; notes=All versions convey the same meaning: spending a special night together trying to cook a new recipe.."
data52754,WIKI_D_12240,D,(أ) أي كونطرا ديال البيع ولا أي تصرف آخر ف شي حق ف شي أرض ضروري تكون مكتوبة، ويكون مجموع فيها كاع الشروط اللي اتفقو عليها الأطراف صراحة ف وثيقة وحدة، ولا، يلا كان تبادل ديال الكونطرات، ف كل وحدة فيهم.,"(a) ay kontra dyal lbi3 wlla ay tassarrof akhor f chi 7eq f chi ard drouri tkoun mktouba, w ykoun mejmou3 fiha ga3 chrout lli ttafqo 3liha latraf sara7atan f wtiqa we7da, wlla, yla kan tabadol dyal lkontrat, f koll we7da fihom.","(i) A contract for the sale or other disposition of an interest in land must be in writing, and must incorporate all the terms which the parties have expressly agreed upon in one document, or, where contracts are exchanged, in each document.",(أ) لا يُعقد عقد بيع أو أي تصرف آخر في حق من حقوق الأرض إلا كتابةً، ويجب أن تتضمن جميع الشروط التي اتفق عليها الطرفان صراحةً في وثيقة واحدة، أو، في حال تبادل العقود، في كل وثيقة منها.,37,VALIDATED,0.380096,0.328095,0.546288,0.265905,CORRECTED,"Embedding suspicious (score=0.380; da-en=0.328, en-msa=0.546, arabizi-da=0.266); LLM consistent=True; corrected_fields=english,modern_standard_arabic; issues=none; notes=All versions convey the same meaning: a contract for sale or other disposition of land rights must be in writing and include all expressly agreed terms in one document or, if contracts are exchanged, in each. Minor English phrasing improved for clarity and consistency.."
