data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status
data52908,WIKI_D_05460,D,من بعد الحرب، ف 1848، بالمر مشى لحمى البحث على الذهب ف كاليفورنيا ولكن رجع ف 1849 باش يشارك ف تأسيس دايتون، أوريغون على نهر يامهيل السفلي فين بنا منشرة ديال الخشب فوق الأرض اللي تعطات ليه.,"men b3d l7arb, f 1848, palmer mcha l 7omma lba7t 3la d-dhb f california walakin rja3 f 1849 bach ichark f ta'sis dayton, oregon 3la nher yamhill s-sofli fin bna mchara dyal lkhchab foq l'ard lli t3tat lih.","After the war , in 1848 , Palmer joined the California Gold Rush but returned in 1849 to co @-@ found Dayton , Oregon on the lower Yamhill River where he built a sawmill on his donation land claim .",بعد الحرب، وفي عام 1848، انضم بالمر إلى حمى البحث عن الذهب في كاليفورنيا، لكنه عاد في عام 1849 ليشارك في تأسيس دايتون، أوريغون على نهر يامهيل السفلي حيث بنى منشرة خشب على قطعة الأرض التي مُنحت له.,34,VALIDATED
data52909,WIKI_D_07528,D,ف 1953، ريد فينيبل موران حط شلومبيرجيرا روسيليانا و زيجوكاكتوس ترونكاتوس بجوج فجنس شلومبيرجيرا. أنواع خرى زادها ديفيد هنت من بعد، بحال دوك اللي كانو مصنفين قبل ف إبيفيلانثوس، باش يشكلو المجموع الحالي ديال ستة د الأنواع كاملين وشي هجائن.,"f 1953, reid venable moran 7et schlumbergera russelliana w zygocactus truncatus b'zuj f jens schlumbergera. anwa3 khra zadha david hunt mn ba3d, b7al duk lli kanu msennfine 9bel f epiphyllanthus, bach yshkellu lmjmu3 l7ali dyal setta d l'anwa3 kamline w shi hja2in.","In 1953 , Reid Venable Moran placed both Schlumbergera russelliana and Zygocactus truncatus in the genus Schlumbergera . Other species were added later by David Hunt , including those formerly placed in Epiphyllanthus , to form the modern total of six full species and a number of hybrids .",في عام 1953، وضع ريد فينيبل موران كلًا من شلمبرجرا روسيليانا وزيجوكاكتوس ترونكاتوس في جنس شلمبرجرا. أضيفت أنواع أخرى لاحقًا بواسطة ديفيد هنت، بما في ذلك تلك التي كانت مصنفة سابقًا ضمن إبيفيلانثوس، لتشكيل العدد الإجمالي الحديث المكون من ستة أنواع كاملة وعدد من الهجن.,38,VALIDATED
data52910,DATA_4686,A,اشنو هيا المرحلة التانية,achnou hiya lmar7ala tanya,what is the next step,ما هي الخطوة التالية,5,VALIDATED
data52911,WIKI_D_07899,D,"الملحن الألماني بول هيندميث كتب أوبرا على كبلر سميتها ""Die Harmonie der Welt""، و سيمفونية بنفس السمية جات من الموسيقى ديال الأوبرا. فيليب ڭلاص كتب أوبرا سميتها كبلر مبنية على حياة كبلر (2009).","lmel7en l'almani paul hindemith ktb opera 3la kepler smitha ""die harmonie der welt"", w simfoniya b nefs smiya jat mn lmusiqa dyal lopera. philip glass ktb opera smitha kepler mbniya 3la 7ayat kepler (2009).","The German composer Paul Hindemith wrote an opera about Kepler entitled Die Harmonie der Welt , and a symphony of the same name was derived from music for the opera . Philip Glass wrote an opera called Kepler based on Kepler 's life ( 2009 ) .","ألّف الملحن الألماني باول هيندميث أوبرا عن كبلر بعنوان ""تناغم العالم""، واشتقّت سيمفونية بنفس الاسم من موسيقى الأوبرا. ألّف فيليب غلاس أوبرا بعنوان ""كبلر"" مستوحاة من حياة كبلر (2009).",33,VALIDATED
data52912,DATA_7638,A,باش يبانو كتر,bach ybano ktar,so they can look too many,حتى يبدو للكثيرين,6,VALIDATED
data52913,DATA_2065,A,كنضن الخبز كيغرق و كيخلي دايا خايبة - داكشي لي سمعت بعدا,kandn lkhobz kayghre9 o kaykhali Daya khayba - dakchi li sm3t b3da,I think the bread sinks and creates a messy pond - so I hear anyway,أعتقد أن الخبز يغوص ويصنع بركة فوضوية - هكذا سمعت على أي حال,15,VALIDATED
data52914,DATA_4966,A,كانتمنّا تكون بيخير,kantmnna tkon bikhir,I hope you are well,أتمنى أن تكون بخير,5,VALIDATED
data52915,DATA_15700,B,البيدق اللي تشد خاص يكون فالعمود اللي حداه ويكون يالله تحرك بجوج مربعات فخطوة وحدة (يعني حركة دوبل).,lbid9 li tched khas ykon fal3moud li 7dah o ykon yallah t7errek bjoj moraba3at fkhatwa we7da (ye3ni 7araka doubl).,the captured pawn must be on an adjacent file and must have just moved two squares in a single move ( i.e. a double @-@ step move ) ;,يجب أن يكون البيدق الأسير في عمود مجاور وأن يكون قد تحرك للتو مربعين في حركة واحدة (أي حركة خطوة مزدوجة)؛,29,VALIDATED
data52916,DATA_13065,B,أولا، الحركات القصيرة كيطوالو فمقطع مفتوح فموضع ما قبل النبر (يعني نيشان قبل المقطع المنبور).,"Awalan, l7arakat l9asira kaytwalo f me9te3 meftou7 f mawde3 ma 9bel nnebr (ye3ni nichan 9bel lme9te3 lmenbour).","First , short vowels lengthened in an open syllable in pretonic position ( i.e. directly before the stressed syllable ) .",أولاً، تطولت الحركات القصيرة في مقطع مفتوح في الموضع قبل المشدد (أي مباشرة قبل المقطع المشدد).,21,VALIDATED
data52917,DATA_4061,A,عدم التناسق هوا جزء من الحالة البشرية,3adam tanaso9 howa joz2 mn l7ala lbachariya,inconsistency is part of the human condition,عدم الاتساق جزء من الحالة الإنسانية,7,VALIDATED
data52918,WIKI_D_03018,D,<unk> سبيدواي كان كيدار ف يورك. التيران ديال <unk> كملوه ف 1930 و دارو تظاهرة تجريبية. ف 1931 التيران استضاف أحداث ديال الفراقي وأحداث مفتوحة، والفرقة ديال يورك شاركات ف الكأس الوطني (ناشونال تروفي).,"<unk> speedway kan kidar f york. ttiran dyal <unk> kemlouh f 1930 w daro tadahora tajribiya. f 1931 ttiran stadaf a7dat dyal lfra9i w a7dat meftou7a, w lfer9a dyal york charkat f lkas lwatani (national trophy).",<unk> speedway once took place at York . The track in the <unk> Estate was completed in 1930 and a demonstration event staged . In 1931 the track staged team and open events and the York team took part in the National Trophy .,<unk> كان السباق السريع يُقام مرة في يورك. اكتمل المضمار في عقار <unk> عام 1930 وتم تنظيم حدث توضيحي. في عام 1931، استضاف المضمار فعاليات فرق وفعاليات مفتوحة، وشارك فريق يورك في كأس التحدي الوطني.,35,VALIDATED
data52919,DATA_3881,A,عندي ديما آيس كريم في فمي,3ndi dima ice cream f fmi,I constantly have ice-cream round my mouth,لدي دائمًا آيس كريم حول فمي,7,VALIDATED
data52920,WIKI_D_11506,D,"ألبوم ""Hail to the Thief"" كان هو الألبوم الخامس على التوالي ديال فرقة راديوهيد اللي تترشح لجائزة غرامي لأحسن ألبوم موسيقى بديلة. هاد الألبوم ربّح المنتج نايجل جودريك والمهندس داريل ثورب جائزة غرامي ديال 2004 لأحسن تسجيل تقني لألبوم ماشي كلاسيكي.","album ""Hail to the Thief"" kan howa lalbum lkhamis 3la ttawali dyal fer9at Radiohead lli ttreche7 ljayzat grammy la7ssan album mousi9a badila. had lalbum rebbe7 lmontij Nigel Godrich w lmohandis Darrell Thorp jayzat grammy dyal 2004 la7ssan tsjil ti9ni l album machi classiki.",Hail to the Thief was the fifth consecutive Radiohead album to be nominated for a Grammy Award for Best Alternative Music Album . The album earned producer Nigel Godrich and engineer Darrell Thorp the 2004 Grammy Award for Best Engineered Non @-@ Classical Album .,"كان ألبوم ""Hail to the Thief"" هو الألبوم الخامس على التوالي لفرقة راديوهيد الذي ترشح لجائزة جرامي لأفضل ألبوم موسيقى بديلة. وحصل الألبوم على جائزة جرامي لعام 2004 لأفضل ألبوم غير كلاسيكي هندسيًا للمنتج نايجل جودريك والمهندس داريل ثورب.",37,VALIDATED
data52921,DATA_4189,A,كنحاولو نوعيو الناس.,kan7awlo nwe3iw nass.,we try to sensibilize people,نحن نحاول توعية الناس,5,VALIDATED
data52922,WIKI_D_09484,D,"واحد الحوت قاتل دكر معروف كايظنّو باللي هو ولد ""گراني"" سميتو J1 Ruffles. آخر مرة شافوه فيها كانت ف 2010. على حساب الباحثين، ""گراني"" عندها حتى بزاف ديال الأحفاد وولاد الأحفاد كيسافرو معاها فالقطيع.","wa7ed l7out 9atel dker me3rouf kaydonno belli howa weld ""Granny"" smitou J1 Ruffles. akher merra chafouh fiha kant f 2010. 3la 7sab lba7itin, ""Granny"" 3endha 7etta bezzaf dyal la7fad w wlad la7fad kaysafro m3aha fe l9ati3.","A well @-@ known male orca thought to be Granny 's son is J1 Ruffles . He was last seen in 2010 . According to researchers , Granny also has multiple grandchildren and great @-@ grandchildren travelling in the pod with her .",@-@ ذكر الأوركا المعروف جيدًا والذي يُعتقد أنه ابن الجدة هو J1 Ruffles. شوهد آخر مرة في عام 2010. وفقًا للباحثين، لدى الجدة أيضًا العديد من الأحفاد وأحفاد @-@ العظماء الذين يسافرون معها في الكبسولة.,31,VALIDATED
data52923,DATA_14653,B,ميدلتون جات فالدائرة الانتخابية ديال ميدلتون بارك، ومن بعد انتخابات مجلس المدينة ديال 2012، كيمثلوها فمجلس مدينة ليدز تلاتة ديال المستشارين من حزب العمال.,"Middleton jat f dda2ira lintikhabiya dyal Middleton Park w mn be3d intikhabat majlis lmdina dyal 2012, kaymetlouha f majlis mdinat Leeds tlata dyal lmostacharin men 7izb l3ommal.","Middleton is in the Middleton Park electoral ward and after the 2012 council elections , is represented on Leeds City Council by three Labour councillors .",تقع ميدلتون في الدائرة الانتخابية لحديقة ميدلتون، وبعد انتخابات المجلس لعام 2012، يمثلها في مجلس مدينة ليدز ثلاثة مستشارين من حزب العمال.,26,VALIDATED
data52924,WIKI_C_02190,C,أونيل تزوج بسيلفيا تورلينغتون، اللي حتى هي متخرجة من سوارثمور، فشهر ستة ديال 1950. جابو ولد، روجر، وجوج بنات، جانيت وإليانور، قبل ما يتطلقو ف 1966.,"O'Neill tzewwej b Sylvia Turlington, lli 7etta hiya metkherja men Swarthmore, f chehher 6 dyal 1950. Jabou weld, Roger, w jouj bnat, Janet w Eleanor, 9bel ma yettelle9ou f 1966.","O 'Neill married Sylvia Turlington , also a Swarthmore graduate , in June 1950 . They had a son , Roger , and two daughters , Janet and Eleanor , before their marriage ended in divorce in 1966 .",تزوج 'نيل بسيلفيا تورلينغتون، وهي أيضاً خريجة سواتمور، في يونيو 1950. أنجبوا ابناً، روجر، وابنتين، جانيت وإليانور، قبل أن ينتهي زواجهما بالطلاق في عام 1966.,29,VALIDATED
data52925,WIKI_C_08232,C,فالكارولاينا، العاصفة جابت شتا مجهدة، وتسببات ففيضانات مفاجئة، بالخصوص على طول واد كيب فير ف نورث كارولينا. فالمجموع، الإعصار تسبب فموت 26 واحد وشي 60 مليون دولار ديال الخسائر.,"fal carolinas, l3assfa jabat chta mejhda, w tsebbet f fayadanat mofaji2a, belkhoussous 3la toul wad Cape Fear f North Carolina. f lmejmou3, li3ssar tsebbab f mout 26 wa7ed w chi 60 melyoun dollar dyal lekhsa2ir.","In the Carolinas , the storm produced heavy rainfall , causing flash flooding , particularly along the Cape Fear River in North Carolina . Overall , the hurricane resulted in 26 fatalities and about $ 60 million in damage .",في كارولايناس، أنتجت العاصفة أمطارًا غزيرة، مما تسبب في فيضانات مفاجئة، خاصة على طول نهر كيب فير في نورث كارولينا. وبشكل عام، أسفر الإعصار عن 26 حالة وفاة وخسائر بنحو 60 مليون دولار.,32,VALIDATED
data52926,WIKI_C_05707,C,طريقة صفيحة فيلهيلمي: طريقة شاملة وكتصلح بالخصوص باش تعبر التوتر السطحي على فترات زمنية طويلة. واحد الصفيحة عمودية اللي المحيط ديالها معروف كتربط فميزان، وكتتعبر القوة اللي ناتجة على التبليل.,"tari9at safi7at Wilhelmy: tari9a chamila w katesla7 belkhoussous bach te3ber ttawattor ssat7i 3la fatarat zmaniya twila. wa7ed ssafi7a 3amoudiya lli lmo7it dyalha me3rouf katrbet f mizan, w katte3ber l9owwa lli natja 3la tteblil.","Wilhelmy plate method : A universal method especially suited to check surface tension over long time intervals . A vertical plate of known perimeter is attached to a balance , and the force due to wetting is measured .",طريقة صفيحة فيلهيلمي: طريقة شاملة ومناسبة بشكل خاص للتحقق من التوتر السطحي على مدى فترات زمنية طويلة. يتم ربط صفيحة رأسية ذات محيط معروف بميزان، ويتم قياس القوة الناتجة عن الترطيب.,35,VALIDATED
data52927,DATA_24980,B,مسار التنين (دجنبر 2000)، مخاد من الفصول ديال داينيريس ف عاصفة السيوف.,"massar ttinnin (dojanbir 2000), mkhed men lfousoul dyal Daenerys f 3assifat ssouyouf.","Path of the Dragon ( December 2000 ) , taken from the Daenerys chapters in A Storm of Swords .",مسار التنين (ديسمبر 2000)، مأخوذ من فصول دينيريس في رواية عاصفة السيوف.,20,VALIDATED
data52928,WIKI_C_11245,C,جيمس ماكافوي فدور ويسلي جيبسون، واحد الدري درويش عندو 24 عام خدام فبيرو، ولكن كيكتشف باللي راه وارث مهنة ديال قاتل محترف.,"James McAvoy f dor Wesley Gibson, wa7ed ddri derwich 3endo 24 3am khaddam f biro, walakin kayktachef belli rah waret mehna dyal 9atel mo7tarif.","James McAvoy as Wesley Gibson , a meek 24 @-@ year @-@ old who works in a cubicle , but learns he is heir to a career as an assassin .",جيمس ماكفوي يؤدي دور ويسلي جيبسون، شاب وديع يبلغ من العمر 24 عامًا ويعمل في مكتب صغير، ولكنه يكتشف أنه الوريث لمهنة قاتل محترف.,22,VALIDATED
data52929,DATA_15223,B,"الكتّاب هيرمان ميلفيل وهنري جيمس كانو عايشين ف ألباني. إيزابيل آرتشر، البطلة ديال الرواية د جيمس ""صورة سيدة""، من ألباني.","lkottab Herman Melville w Henry James kano 3aychin f Albany. Isabel Archer, lbatala dyal rriwaya d James ""Sourat Sayyida"", men Albany.","Authors Herman Melville and Henry James lived in Albany . Isabel Archer , the heroine of James ' novel The Portrait of a Lady , is from Albany .","عاش المؤلفان هيرمان ملفيل وهنري جيمس في ألباني. إيزابيل آرتشر، بطلة رواية جيمس ""صورة سيدة""، من ألباني.",29,VALIDATED
data52930,WIKI_C_10042,C,"كاينين إشارات لبزاف د ناس خرين فالبيبليوغرافيا الكبيرة اللي عطى روبيرتو <unk> <unk>، OFM، ف ""لا بريميرا <unk> إن لاس <unk> دي تشيكيتوس، بوليفيا (1691 - 1767)""، صفحات 669-714.","kaynin icharat l bezzaf d nass khrin f lbiblioghrafiya lkbira lli 3ta Roberto <unk> <unk>, OFM, f ""La Primera <unk> en las <unk> de Chiquitos, Bolivia (1691 - 1767)"", safa7at 669-714.","References to many others are found in the extensive bibliography offered by Roberto <unk> <unk> , OFM , in La Primera <unk> en las <unk> de Chiquitos , Bolivia ( 1691 @-@ 1767 ) , pp. 669 – 714 .","توجد إشارات إلى العديد من الآخرين في قائمة المراجع الواسعة التي يقدمها روبرتو <unk> <unk> ، OFM ، في ""لا بريميرا <unk> في لاس <unk> دي تشيكيتوس ، بوليفيا (1691-1767)"" ، ص. 669-714.",20,VALIDATED
data52931,DATA_14287,B,جوائز جمعية نقاد التلفزيون ديال عام 2004 لأحسن كوميديا وأحسن برنامج جديد، وجائزة ديال عام 2005 على الإنجاز المتميز فالكوميديا.,"jawa2iz jam3iyat no99ad ttilifizyoun dyal 3am 2004 l a7san komidya w a7san barnamaj jdid, w ja2izat dyal 3am 2005 3la l2injaz lmotamayyiz f lkomidya.","The 2004 Television Critics Association Awards for Outstanding Comedy and Outstanding New Program , and the 2005 award for Outstanding Achievement in Comedy .",جوائز رابطة نقاد التلفزيون لعام 2004 لأفضل مسلسل كوميدي وأفضل برنامج جديد، وجائزة عام 2005 للإنجاز المتميز في الكوميديا.,24,VALIDATED
data52932,DATA_14210,B,الرماية على أهداف محددة من مسافة 40-50 خطوة ونت هابط كدير السكي بأقصى سرعة (الشي اللي مهد للبياتلون).,rrmaya 3la ahdaf m7addada men massafat 40-50 khatwa wenta habet kaddir ski b a9ssa sor3a (cchi lli mehhed l biathlon).,"Shooting at prescribed targets at 40 @-@ 50 paces while skiing downhill at "" top speed "" ( precursor to biathlon ) .",إطلاق النار على أهداف محددة من مسافة 40-50 خطوة أثناء التزلج على المنحدر بأقصى سرعة (تمهيد للبياتلون).,23,VALIDATED
data52933,WIKI_D_02279,D,يو إس سي حتافلات بالهومكامينݣ باستضافة أوريݣون ستيت بيڤرز، اللي كيدربهم مايك رايلي. ف 2006، البيڤرز اللي ماكانوش مصنفين صدمو التروجانز اللي كانو مصنفين رقم 3 فواحد المفاجأة بنتيجة 33-31 ف كورڤاليس. البيڤرز ماربحوش ف يو إس سي من عام 1960.,"USC 7taflat b lhomecoming b stidafat Oregon State Beavers, lli kayderrebhom Mike Riley. f 2006, l Beavers lli makanoch mosannafin sedmou t Trojans lli kano ra9am 3 f wa7ed lmofaja2a b natijat 33-31 f Corvallis. l Beavers marb7ouch f USC men 3am 1960.","USC celebrated homecoming by hosting the Oregon State Beavers , coached by Mike Riley . In 2006 , the unranked Beavers stunned the No. 3 Trojans in a 33 – 31 upset in Corvallis . The Beavers had not won at USC since 1960 .",احتفلت جامعة جنوب كاليفورنيا بعيد العودة إلى الوطن باستضافة فريق أوريغون ستيت بيفرز، بقيادة المدرب مايك رايلي. في عام 2006، فاجأ فريق بيفرز غير المصنف فريق تروجانز المصنف رقم 3 في مفاجأة بنتيجة 33-31 في كورفاليس. لم يفز فريق بيفرز في جامعة جنوب كاليفورنيا منذ عام 1960.,42,VALIDATED
data52934,WIKI_D_06337,D,فالبانيل ديال Glee Comic @-@ Con ف 2011، تبين باللي واحد المشهد كان مكتوب لهاد الحلقة فيه باوات رايتشل، ولكن من بعد تحيد من السكريبت واخا الممثلين كانو تعزلو للدور وجاو باش يصورو.,"f lpanel dyal Glee Comic @-@ Con f 2011, tbeyyen belli wa7ed lmchhed kan mektoub l had l7al9a fih bbawat Rachel, walakin men be3d t7iyyed men script wakha lmoumettilin kano t3ezlou l ddor w jaw bach ysewwro.","It was revealed at the 2011 Glee Comic @-@ Con panel that a scene had been written for this episode that featured Rachel 's fathers , but it was subsequently cut from the script even though the actors had already been cast and reported for shooting .",تم الكشف في لوحة Glee Comic @-@ Con لعام 2011 أنه تم كتابة مشهد لهذه الحلقة والذي ظهر فيه آباء راشيل، ولكن تم قطعه لاحقًا من النص على الرغم من أن الممثلين قد تم اختيارهم بالفعل والإبلاغ عنهم لإطلاق النار.,30,VALIDATED
data52935,WIKI_D_12471,D,الشعب شحال هادي نسا همومو: الناس اللي كانو كيعطيو الأوامر والقنصليات والفيالق وكلشي، دابا <unk> ما بقاو كيديرو والو، وباغيين بلهفة جوج حوايج صافي: الخبز والفرجة.,"ch3eb ch7al hadi nsa hmoumou: nnass lli kano kay3tiw lawamer w l9onsoliyat w lfayale9 w kolchi, daba <unk> ma b9aw kaydiro walou, w baghyin b lehfa jouj 7wayej safi: lkhobz w lferja.","The public has long since cast off its cares : the people that once bestowed commands , consulships , legions and all else , now <unk> no more and longs eagerly for just two things : bread and circuses .",لقد تخلى عامة الناس عن همومهم منذ فترة طويلة: فالناس الذين كانوا يمنحون الأوامر والقناصل والجحافل وكل شيء آخر، لم يعودوا الآن يشتاقون بلهفة إلى شيئين فقط: الخبز والسيرك.,31,VALIDATED
data52936,DATA_16567,B,رحلة لشي حرب (لندن، نيويورك، 1939؛ شعر ونثر، مع كريستوفر إيشروود) (مهداة لـ إ. م. فورستر).,"Ri7la l chi 7erb (London, New York, 1939; chi3r w neter, m3a Christopher Isherwood) (mohdat l E.M. Forster).","Journey to a War ( London , New York , 1939 ; verse and prose , with Christopher Isherwood ) ( dedicated to E. M. Forster ) .",رحلة إلى حرب (لندن، نيويورك، 1939؛ شعر ونثر، مع كريستوفر إيشروود) (مهداة إلى إ. م. فورستر).,28,VALIDATED
data52937,DATA_1052,A,ايه نقدر ندير داكشي ليك.,ayyeh nqder ndir dakchi lik.,Yes I can do that for you.,نعم، يمكنني فعل ذلك لك.,7,VALIDATED
data52938,DATA_7306,A,كيفاش كتوجد راسك ذهنيا لماتشات ضد الخصوم ولا فراقي كبار تاريخيا؟,kifach katwejjed rassek dihniyan l matchat dded lkhoussoum wla fra9i kbar tarikhiyan?,how do you mentally prepare for matches against rivals or historically strong opponents?,كيف تستعد ذهنيًا للمباريات ضد المنافسين أو الخصوم الأقوياء تاريخيًا؟,13,VALIDATED
data52939,WIKI_C_06738,C,اللجان المنظمة ديال الألعاب الأولمبية (<unk>) هي لجان مؤقتة مكلفة بتنظيم كل دورة أولمبية. <unk> كيتفرتكو من بعد كل دورة بمجرد ما كيصيفطو التقرير النهائي للجنة الأولمبية الدولية (IOC).,llijan lmonaddima dyal l2al3ab l2olampiya (<unk>) hiya lijan mo2a99ata mkellfa b tandidm koll dawra olampiya. <unk> kaytfertko men be3d koll dawra bmojarrad ma kaysiftou tte9rir nniha2i l llajna l2olampiya ddawliya (IOC).,Organizing Committees for the Olympic Games ( <unk> ) are temporary committees responsible for the organization of each Olympic Games . <unk> are dissolved after each Games once the final report is delivered to the IOC .,اللجان المنظمة للألعاب الأولمبية (<unk>) هي لجان مؤقتة مسؤولة عن تنظيم كل دورة ألعاب أولمبية. يتم حلها بعد كل دورة ألعاب بمجرد تسليم التقرير النهائي إلى اللجنة الأولمبية الدولية.,26,VALIDATED
data52940,WIKI_C_02067,C,كاين بزاف ديال العناقيد النجمية الكروية اللي كيدورو فمدار عكسي حول مجرة درب التبانة. واحد العنقود نجمي كروي فائق السرعة تكتاشف حدا ميسييه 87 عام 2014، وكانت عندو سرعة كتر من سرعة الإفلات ديال ميسييه 87.,"kayn bezzaf dyal l3ana9id nnijmiya lkorawiya lli kydouro f madar 3eksi 7awl majarrat derb ttabana. wa7ed l3on9oud nijmi korawi fai9 sso3ra tktachef 7da Messier 87 3am 2014, w kant 3endo sor3a kter men sor3at l'iflat dyal M87.","There are many globular clusters with a retrograde orbit round the Milky Way Galaxy . A hypervelocity globular cluster was discovered around Messier 87 in 2014 , having a velocity in excess of the escape velocity of M87 .",هناك العديد من العناقيد الكروية التي تدور في مدار رجعي حول مجرة درب التبانة. تم اكتشاف عنقود كروي فائق السرعة حول مسييه 87 في عام 2014، وبسرعة تتجاوز سرعة الإفلات لمسييه 87.,36,VALIDATED
data52941,DATA_13469,B,النائبة الفيدرالية الحالية ديال مونكتون – ريڤيرفيو – دييپ هي جينيت بتيپاس تايلور (ليبرالية)، من نهار الانتخابات الفيدرالية ديال 2015.,"nnayba lfidiralia l7aliya dyal Moncton – Riverview – Dieppe hiya Ginette Petitpas Taylor (liberalia), men nhar l'intikhabat lfidiralia dyal 2015.","The current federal MP for Moncton — Riverview — Dieppe is Ginette Petitpas Taylor ( Liberal ) , as of the 2015 federal election .",النائبة الفدرالية الحالية عن دائرة مونكتون - ريفر فيو - دييِب هي جينيت بيتيباس تايلور (حزب الأحرار)، وذلك منذ الانتخابات الفدرالية لعام 2015.,25,VALIDATED
data52942,WIKI_C_08339,C,فالاصل، ما كانتش كتقبل بقل من ثورة كاملة، ولكن واحد الخدام شيباني فالصف اللول عارضها فواحد المحاضرة. هي كتبت فالسيرة الذاتية ديالها:,"f l'aSl, makantch kat9bel b 9el men ttawra kamla, walakin wa7ed lkhdam chibani f ssaff lloul 3aredha f wa7ed lmo7aDara. hiya ktebt f ssira ddatiya dyalha:","Originally opposed to anything less than complete revolution , Goldman was challenged during one talk by an elderly worker in the front row . In her autobiography , she wrote :",في الأصل، كانت تعارض أي شيء أقل من ثورة كاملة، لكن عاملًا مسنًا في الصف الأمامي اعترضها خلال إحدى المحاضرات. في سيرتها الذاتية، كتبت:,25,VALIDATED
data52943,DATA_24385,B,هاد اللوان التحذيرية هما لي غالبا كيكونوا أهداف ديال التقليد الحمائي، وداكشي علاش غايكون مزيان نوصفو اللولين عاد نوصفو التانيين.,"had l-lwan t-te7diriya huma li ghaliban kaykunu ahdaf dyal t-teqlid l-7ima'i, u dakchi 3lach ghaykun mzyan nwosfu l-lwlin 3ad nwosfu t-tanyin.","It is these Warning Colours which are nearly always the objects of Protective Mimicry , and it will therefore be convenient to describe the former before the latter .",إن هذه الألوان التحذيرية هي التي غالباً ما تكون موضع التقليد الواقي، ولذلك سيكون من المناسب وصف الأولى قبل الثانية.,29,VALIDATED
data52944,WIKI_D_05287,D,مورا ما كملات إيريكسون اللي بقا من عام 1916 ف نيوبورت، عاودات شاركات ف تمارين ف الكاريبي لمدة تلات شهور اللولة ديال 1917، وموراها رجعات لمدينة نيويورك ونيوبورت باش توجد لخدمة بعيدة.,"mura ma kamlat eriksson li bqa mn 3am 1916 f newport, 3awdat charkat f tmarin f lkaribi mddat tlat shhur lawla dyal 1917, w muraha rj3at lmdint new york w newport bach twjad lkhdma b3ida.","After finishing out the rest of 1916 at Newport , Ericsson again joined in exercises in the Caribbean for the first three months of 1917 , and then returned to New York City and Newport to prepare for distant service .",بعد أن أكملت ما تبقى من عام 1916 في نيوبورت، انضمت إيريكسون مجددًا إلى تمارين في منطقة البحر الكاريبي خلال الأشهر الثلاثة الأولى من عام 1917، ثم عادت إلى مدينة نيويورك ونيوبورت للاستعداد للخدمة البعيدة.,33,VALIDATED
data52945,WIKI_D_04449,D,ف كل حال، ماكانتش المدفعية كافية، ولكن ماكانش ممكن يجيبو قطع جداد. حيت كان صعيب بزاف باش ينقلوهم على البر، وماكانش الثلج كافي باش يجيبوهم على البحر.,"f kol 7al, makantch lmdfa3iya kafya, walakin makanch momkin yjibu qita3 jdad. 7it kan s3ib bzzaf bach ynqlohom 3la lbar, w makanch tlj kafi bach yjibuhom 3la lb7ar.","In any case , there was not enough artillery , but new pieces could not be brought in . This was because it was very difficult to move them over land , and there was not enough ice to bring them over the sea .",على أي حال، لم تكن المدفعية كافية، ولكن لم يكن بالإمكان إحضار قطع جديدة. كان ذلك بسبب صعوبة نقلها براً، وعدم كفاية الجليد لنقلها بحراً.,27,VALIDATED
data52946,DATA_0697,A,كان كايسحابني لحوايج رخاص,kan kays7abni l7wayj rkhas,I thought the clothes were cheaper,اعتقدت أن الملابس كانت أرخص,6,VALIDATED
data52947,WIKI_C_00904,C,"الدكتور تيث: هو كيدير ""نابتايم""، وكيدير حتى ف ""ذا ويتش إز إن ذا هاوس"". كيبان عاوتاني ف اللخر ديال الفيلم ف العرض ديال المابيتس.","dr tith: howa kaydir ""naptime"", w kaydir 7ta f ""the witch is in the house"". kayban 3awtani f llkhr dyal lfilm f l3ard dyal lmuppets.","Dr. Teeth : He performs "" Naptime "" , and also performs in "" The Witch is in the House "" . He appears again at the end of the film in the Muppets ' show .","الدكتور تيث: يؤدي مسرحية ""وقت القيلولة""، كما يؤدي في مسرحية ""الساحرة في المنزل"". يظهر مرة أخرى في نهاية الفيلم في عرض المابيتس.",25,VALIDATED
data52948,DATA_20093,B,روجر آلن لابورت حرق راسو قدام مبنى الأمم المتحدة ف نيويورك ف 9 نونبر 1965.,roger allen laporte 7re9 raso qddam mbna lumam lmotta7ida f new york f 9 nwanbir 1965.,Roger Allen LaPorte self @-@ immolated outside the United Nations building in New York City on 9 November 1965 .,أضرم روجر ألين لابورت النار في نفسه خارج مبنى الأمم المتحدة في مدينة نيويورك في 9 نوفمبر 1965.,20,VALIDATED
data52949,DATA_2794,A,شفناه بالفرنسيا,chfnah blfrancia,we saw it in French,رأيناه بالفرنسية,5,VALIDATED
